artist_name,e.country,e.country_3,num_exhibitions
Ferenc Ács,HU,HUN,11
Ferencz Csányi,HU,HUN,1
Ferencz Eisenhut,HU,HUN,2
Ferencz Lehel,HU,HUN,3
Ferencz Paczka,DE,DEU,7
Ferencz Paczka,HU,HUN,16
Ferencz Paczka,IT,ITA,4
Ferencz Paczka,NL,NLD,4
Fermin Arango,BE,BEL,6
Fermin Arango,FR,FRA,4
Fernand Allard-L'Olivier,FR,FRA,8
Fernand Cormon,DE,DEU,3
Fernand Cormon,FR,FRA,10
Fernand Cormon,HU,HUN,2
Fernand Decoprez,FR,FRA,2
Fernand Deleval,BE,BEL,2
Fernand Gaulis,DE,DEU,3
Fernand Jobert,FR,FRA,2
Fernand Just Quignon,FR,FRA,2
Fernand Khnopff,AT,AUT,2
Fernand Khnopff,BE,BEL,34
Fernand Khnopff,DE,DEU,17
Fernand Khnopff,GB,GBR,1
Fernand Khnopff,HU,HUN,4
Fernand Khnopff,IT,ITA,52
Fernand Khnopff,NL,NLD,2
Fernand Lambert,FR,FRA,4
Fernand Lantoine,BE,BEL,185
Fernand Louis Gottlob,FR,FRA,10
Fernand Léger,AT,AUT,1
Fernand Léger,BE,BEL,8
Fernand Léger,DE,DEU,49
Fernand Léger,ES,ESP,3
Fernand Léger,FR,FRA,22
Fernand Léger,JP,JPN,3
Fernand Léger,NL,NLD,28
Fernand Léger,RU,RUS,5
Fernand Léger,US,USA,10
Fernand Maillaud,BE,BEL,1
Fernand Maillaud,CH,CHE,12
Fernand Maillaud,DE,DEU,10
Fernand Maillaud,FR,FRA,15
Fernand Maillaud,IT,ITA,4
Fernand Morin,FR,FRA,6
Fernand Nathan,FR,FRA,6
Fernand Piet,FR,FRA,41
Fernand Piet,US,USA,2
Fernand Piret,GB,GBR,2
Fernand Puigaudeau,FR,FRA,2
Fernand Riblet,FR,FRA,2
Fernand Sabatté,BE,BEL,1
Fernand Sabatté,DE,DEU,1
Fernand Sabatté,FR,FRA,2
Fernand Stiévenart,BE,BEL,6
Fernand Toussaint,BE,BEL,3
Fernand Trufaut,FR,FRA,4
Fernand Verhaegen,BE,BEL,48
Fernand Verhaegen,GB,GBR,1
Fernand Wery,BE,BEL,2
Fernand-Antonin Mercié,BE,BEL,1
Fernand-Louis Planché,FR,FRA,9
Fernand-Marie-Eugéne Legout-Gérard,BE,BEL,4
Fernand-Marie-Eugéne Legout-Gérard,DE,DEU,3
Fernand-Marie-Eugéne Legout-Gérard,FR,FRA,3
Fernand-Marie-Eugéne Legout-Gérard,GB,GBR,6
Fernande Olivier,BE,BEL,1
Fernande Olivier,FR,FRA,4
Fernande Olivier,GB,GBR,10
Fernando Alvarez de Sotomayor,GB,GBR,1
Fernando Alvarez de Sotomayor,IT,ITA,4
Fernando Viscaí Albert,GB,GBR,3
Ferruccio Ferrazzi,IT,ITA,5
Ferruccio Manganelli,IT,ITA,1
Ferruccio Scandellari,IT,ITA,8
Ferruccio Scattola,DE,DEU,9
Ferruccio Scattola,FR,FRA,2
Ferruccio Scattola,IT,ITA,103
Ferruccio Scattola,NL,NLD,1
Fides Karny,AT,AUT,10
Fides Karny,CZ,CZE,3
Filadelfo Simi,DE,DEU,3
Filadelfo Simi,IT,ITA,1
Filiberto Corelli,IT,ITA,3
Filiberto Minozzi,FR,FRA,9
Filiberto Minozzi,IT,ITA,11
Filiberto Minozzi,NL,NLD,1
Filiberto Petiti,IT,ITA,5
Filip Alekseevich Muromcev,RU,RUS,1
Filipp Malyavin,DE,DEU,6
Filipp Malyavin,IT,ITA,6
Filipp Malyavin,RU,RUS,6
Filippo Anivitti,IT,ITA,3
Filippo Carcano,DE,DEU,3
Filippo Carcano,FR,FRA,2
Filippo Carcano,IT,ITA,195
Filippo Franzoni,DE,DEU,3
Filippo Franzoni,IT,ITA,1
Filippo Marfori-Savini,DE,DEU,3
Filippo Marfori-Savini,IT,ITA,2
Filippo Omegna,IT,ITA,2
Filippo Palizzi,IT,ITA,6
Filippo Tommaso Marinetti,GB,GBR,2
Filippo Tommaso Marinetti,IT,ITA,2
Fillide Giorgi,IT,ITA,5
Fina Rživnatzova,CZ,CZE,4
Finlay MacKinnon,IT,ITA,2
Finn Knudsen,HU,HUN,10
Fiodor Wassilijew,DE,DEU,1
Firmin Baes,BE,BEL,25
Firmin Baes,DE,DEU,2
Firmin Baes,IT,ITA,4
Firmin Bouisset,FR,FRA,2
Firmin-Émile Gascouin,FR,FRA,2
Fit Börner,NL,NLD,4
Fitzmaurice Harriette,GB,GBR,10
Fletcher James Mercer,GB,GBR,21
Flora Lion,GB,GBR,7
Flora Lion,IT,ITA,2
Flora López Castrillo,GB,GBR,1
Florence A. Saltmer,GB,GBR,8
Florence A. von Gruisen,GB,GBR,10
Florence Canning,GB,GBR,10
Florence Dreyfous,US,USA,4
Florence E. Wollard,GB,GBR,1
Florence E. Woollard,GB,GBR,8
Florence Esté,AT,AUT,3
Florence Esté,US,USA,6
Florence Fitzgerald,GB,GBR,6
Florence Francis Snell,US,USA,1
Florence Howell Barkley,US,USA,2
Florence May Campbell,GB,GBR,8
Florence Metcalfe,GB,GBR,14
Florence Pash,GB,GBR,12
Florence Payne Etheridge,GB,GBR,22
Florence S. Pemberton,GB,GBR,6
Florence Veric Hardy Small,GB,GBR,12
Florent Willems,FR,FRA,2
Floris Arntzenius,BE,BEL,2
Floris Arntzenius,DE,DEU,3
Floris Arntzenius,HU,HUN,8
Floris Arntzenius,IT,ITA,2
Floris Arntzenius,NL,NLD,16
Floris Arntzenius,US,USA,1
Floris Derks,BE,BEL,4
Floris Hendrik Verster,HU,HUN,4
Floris Hendrik Verster,IT,ITA,6
Floris Hendrik Verster,NL,NLD,17
Floris Jespers,BE,BEL,1
Flory Winter-Heidingsfeld,DE,DEU,2
Flóra Udvardy,HU,HUN,3
Fontaine de Swebach,RU,RUS,5
Ford Madox Brown,FR,FRA,2
Fortunato Depero,IT,ITA,7
Fr. Slabý,CZ,CZE,8
Fr. Urban,CZ,CZE,8
Fran Tratnik,AT,AUT,2
Fran Tratnik,CZ,CZE,4
Frances C. Fairman,GB,GBR,8
Frances Drummond,GB,GBR,8
Frances Emily Brown,GB,GBR,10
Frances Garnett,GB,GBR,2
Frances Hodgkins,GB,GBR,10
Frances Hodgkins,NL,NLD,2
Frances Macdonald,GB,GBR,16
Frances Simpson Stevens,IT,ITA,8
Frances Simpson Stevens,US,USA,2
Francesc Galofre Oller,GB,GBR,1
Francesc Rafael Segura Monforte,DE,DEU,3
Francesc Rafael Segura Monforte,GB,GBR,2
Francesca Vescovi,IT,ITA,1
Francesco Bozzetti,IT,ITA,2
Francesco Camarda,IT,ITA,7
Francesco Cangiullo,IT,ITA,1
Francesco Capuano,IT,ITA,1
Francesco Chiapparelli,IT,ITA,1
Francesco Danieli,IT,ITA,5
Francesco De Nicola,IT,ITA,1
Francesco Della Volta,IT,ITA,1
Francesco Domenighini,IT,ITA,1
Francesco Ferraresi,IT,ITA,1
Francesco Ferrazzi,IT,ITA,2
Francesco Filippini,IT,ITA,1
Francesco Galante,IT,ITA,11
Francesco Ghittoni,IT,ITA,1
Francesco Giancotti,IT,ITA,3
Francesco Gioli,DE,DEU,6
Francesco Gioli,IT,ITA,166
Francesco Hayez,IT,ITA,1
Francesco Jerace,IT,ITA,12
Francesco Lojacono,IT,ITA,20
Francesco Longo Mancini,IT,ITA,1
Francesco Mancini Ardizzone,IT,ITA,4
Francesco Margotti,FR,FRA,18
Francesco Margotti,IT,ITA,4
Francesco Netti,FR,FRA,2
Francesco Netti,IT,ITA,32
Francesco Paolo Michetti,IT,ITA,34
Francesco Quadrellli,IT,ITA,1
Francesco Raffaello Santoro,IT,ITA,1
Francesco Sartorelli,DE,DEU,6
Francesco Sartorelli,FR,FRA,2
Francesco Sartorelli,IT,ITA,118
Francesco Sartorelli,NL,NLD,1
Francesco Saverio Altamura,IT,ITA,4
Francesco Trombadori,IT,ITA,1
Francesco Valaperta,IT,ITA,1
Francesco Vinea,IT,ITA,27
Francesco Vismara,IT,ITA,1
Francesco Vitalini,DE,DEU,3
Francesco Vitalini,IT,ITA,3
Francesco Volpe,IT,ITA,1
Francis Anna Lee,GB,GBR,6
Francis Browne Tighe,GB,GBR,2
Francis Budgen,GB,GBR,2
Francis C. Benwell,GB,GBR,6
Francis Campbell Bolleau Cadell,IT,ITA,8
Francis Davis Millet,US,USA,1
Francis Derwent Wood,GB,GBR,15
Francis Derwent Wood,US,USA,2
Francis Dodd,GB,GBR,268
Francis Dodd,HU,HUN,12
Francis Edward James,GB,GBR,128
Francis Edwin Hodge,GB,GBR,1
Francis Ernest Jackson,GB,GBR,8
Francis Helps,GB,GBR,6
Francis Henry Newbery,BE,BEL,2
Francis Henry Newbery,US,USA,2
Francis Howard,IT,ITA,2
Francis J. P. Bate,GB,GBR,6
Francis Jourdain,BE,BEL,16
Francis Jourdain,DE,DEU,2
Francis Jourdain,FR,FRA,120
Francis Jourdain,LV,,12
Francis Jourdain,RU,RUS,18
Francis Jourdain,UA,UKR,24
Francis McComas,US,USA,6
Francis Petrus Paulus,BE,BEL,4
Francis Petrus Paulus,GB,GBR,16
Francis Picabia,BE,BEL,2
Francis Picabia,DE,DEU,6
Francis Picabia,FR,FRA,260
Francis Picabia,NL,NLD,8
Francis Picabia,US,USA,35
Francis Q. Thomason,AT,AUT,3
Francis Q. Thomason,GB,GBR,10
Francis Q. Thomason,US,USA,3
Francis Sydney Unwin,GB,GBR,89
Francis Tattegrain,BE,BEL,2
Francis Tattegrain,FR,FRA,2
Francis Tattegrain,HU,HUN,2
Francisco Iturrino,BE,BEL,12
Francisco Iturrino,FR,FRA,8
Francisco Iturrino,IT,ITA,2
Francisco Llensa y Feliu,GB,GBR,5
Francisco Pradilla Ortiz,DE,DEU,5
Francisco Ramírez Montesinos,IT,ITA,1
Francisco Roca y Sinio,DE,DEU,3
Francisco Sancha y Lengo,GB,GBR,2
Francisco de Goya,DE,DEU,148
Francisco de Goya,FR,FRA,1
Francisco de Goya,HU,HUN,3
Franciscus Hermann Bachg,NL,NLD,2
Franciska Pál,HU,HUN,2
Franciszek Potocki,DE,DEU,14
Franco Quadrelli,IT,ITA,5
Francois Gailliard,BE,BEL,20
Francois Gailliard,HU,HUN,4
Francois Gailliard,IT,ITA,2
Francois Gailliard,NL,NLD,3
Francois Gailliard,RU,RUS,1
Francois Gauzi,FR,FRA,68
Francois Joseph Dehaspe,BE,BEL,14
Francois Pycke,BE,BEL,4
Francois de Hérain,FR,FRA,2
Frank Arthur Nankivell,US,USA,14
Frank Bramley,IT,ITA,2
Frank Bramley,US,USA,4
Frank Brangwyn,AT,AUT,168
Frank Brangwyn,DE,DEU,13
Frank Brangwyn,FR,FRA,3
Frank Brangwyn,IT,ITA,53
Frank Brangwyn,NL,NLD,6
Frank Brooks,GB,GBR,10
Frank Cadogan Cowper,IT,ITA,2
Frank Charles Peyraud,US,USA,2
Frank Craig,US,USA,3
Frank Daniell,GB,GBR,12
Frank Dicksee,IT,ITA,2
Frank Duveneck,DE,DEU,2
Frank Duveneck,US,USA,2
Frank E. King,GB,GBR,6
Frank Harop,BE,BEL,2
Frank Haviland Burty,AT,AUT,1
Frank Holl,HU,HUN,6
Frank Laing,GB,GBR,2
Frank Lewis Emanuel,GB,GBR,16
Frank Louis Behrens,DE,DEU,7
Frank Matson Walts,US,USA,2
Frank Milton Armington,FR,FRA,2
Frank Moore,GB,GBR,6
Frank Morris,GB,GBR,6
Frank Mura,DE,DEU,3
Frank Mura,GB,GBR,10
Frank Mura,IT,ITA,8
Frank Mura,NL,NLD,1
Frank Myers Boggs,BE,BEL,3
Frank Myers Boggs,FR,FRA,1
Frank Myers Boggs,US,USA,2
Frank Potter,GB,GBR,4
Frank Proschwitzky Freyburg,GB,GBR,6
Frank Short,IT,ITA,4
Frank Simon Herrmann,DE,DEU,2
Frank Simon Herrmann,GB,GBR,1
Frank Spenlove-Spenlove,FR,FRA,2
Frank Spenlove-Spenlove,IT,ITA,2
Frank Townsend Hutchens,NL,NLD,2
Frank Townsend Hutchens,US,USA,1
Frank V. Dudley,US,USA,1
Frank W. Carter,GB,GBR,32
Frank Waldo Murray,US,USA,1
Frank Weston Benson,DE,DEU,3
Frank Weston Benson,IT,ITA,2
Frank Weston Benson,US,USA,6
Frans David Oerder,BE,BEL,1
Frans David Oerder,NL,NLD,21
Frans Hens,AT,AUT,5
Frans Hens,BE,BEL,12
Frans Hens,DE,DEU,5
Frans Hens,GB,GBR,2
Frans Hens,HU,HUN,4
Frans Hens,IT,ITA,10
Frans Hens,NL,NLD,4
Frans Hens,US,USA,1
Frans Hogerwaard,NL,NLD,21
Frans Holst,BE,BEL,4
Frans Langeveld,CZ,CZE,6
Frans Langeveld,HU,HUN,6
Frans Langeveld,NL,NLD,32
Frans Lissone,NL,NLD,11
Frans Mortelmans,BE,BEL,20
Frans Odelmark,SE,SWE,3
Frans Pieter Lodewijk van Kuyck,BE,BEL,4
Frans Pieter Ter Meulen,DE,DEU,3
Frans Pieter Ter Meulen,IT,ITA,2
Frans Pieter Ter Meulen,NL,NLD,1
Frans Proost,BE,BEL,8
Frans Simons,BE,BEL,9
Frans Simons,DE,DEU,6
Frans Slager,NL,NLD,4
Frans Smeers,BE,BEL,12
Frans Smeers,DE,DEU,6
Frans Smeers,IT,ITA,2
Frans Smeers,NL,NLD,1
Frans Smissaert,NL,NLD,1
Frans Wilhelm Voigt,AT,AUT,28
Frans Wilhelm Voigt,DE,DEU,21
Frans Wilhelm Voigt,GB,GBR,1
Frans van Damme,BE,BEL,42
Frans van Damme,FR,FRA,1
Frans van Leemputten,BE,BEL,7
Frans van Leemputten,DE,DEU,5
Frans van Tongerloo,BE,BEL,4
Franta Uprka,CZ,CZE,6
Frantisek Kavan,CZ,CZE,4
Frantisek Zdenek Eberl,CZ,CZE,2
Frantisek Zdenek Eberl,DE,DEU,11
František Antonín Jelínek,CZ,CZE,4
František Bohumil Doubek,CZ,CZE,4
František Bohumil Doubek,DE,DEU,3
František Bohumír Zvěřina,CZ,CZE,30
František Bílek,CZ,CZE,4
František Charvát,CZ,CZE,2
František Dvořák,CZ,CZE,4
František Fabiánek,CZ,CZE,2
František Feikl,CZ,CZE,2
František Fromek,CZ,CZE,2
František Havránek,CZ,CZE,10
František Horký,CZ,CZE,6
František Jakub,CZ,CZE,6
František Kupka,AT,AUT,2
František Kupka,CZ,CZE,470
František Kupka,DE,DEU,3
František Kupka,FR,FRA,4
František Kysela,CZ,CZE,4
František Nágl,CZ,CZE,8
František Ondrúšek,CZ,CZE,34
František Ondrúšek,DE,DEU,3
František Pečinka,CZ,CZE,14
František Urban,DE,DEU,6
František Vavřina,CZ,CZE,8
František Ženíšek,CZ,CZE,4
Frantz Charlet,AT,AUT,1
Frantz Charlet,BE,BEL,9
Frantz Charlet,DE,DEU,2
Franz Aschenbach,DE,DEU,2
Franz Barwig,AT,AUT,2
Franz Baum,DE,DEU,4
Franz Block,BE,BEL,6
Franz Bombach,DE,DEU,1
Franz Bunke,DE,DEU,2
Franz Christophe,DE,DEU,104
Franz Courtens,BE,BEL,5
Franz Courtens,IT,ITA,66
Franz Csallòközi,DE,DEU,2
Franz Eichhorst,DE,DEU,8
Franz Eissing,DE,DEU,4
Franz Elmiger,DE,DEU,2
Franz Eybl,AT,AUT,1
Franz Gelbenegger,AT,AUT,34
Franz Gruber,AT,AUT,2
Franz Gräßel,DE,DEU,8
Franz Gräßel,US,USA,5
Franz Gustav Hochmann,DE,DEU,2
Franz Hecht,NL,NLD,8
Franz Heckendorf,DE,DEU,76
Franz Hein,DE,DEU,15
Franz Hein,GB,GBR,1
Franz Heinrich Gref,DE,DEU,5
Franz Henseler,DE,DEU,10
Franz Henz,BE,BEL,6
Franz Hienl-Merré,DE,DEU,2
Franz Hofer,AT,AUT,44
Franz Hoffmann-Fallersleben,NL,NLD,4
Franz Hohenberger,AT,AUT,70
Franz Hohenberger,DE,DEU,13
Franz Hohenberger,GB,GBR,1
Franz Horadam,DE,DEU,9
Franz Jaschke,AT,AUT,64
Franz Jaschke,DE,DEU,3
Franz Jaschke,GB,GBR,1
Franz Joachim von Zülow,AT,AUT,14
Franz Karl Delavilla,AT,AUT,2
Franz Karl Delavilla,DE,DEU,2
Franz Kiederich,DE,DEU,15
Franz Klemmer,DE,DEU,94
Franz Krüger,DE,DEU,420
Franz Kunz,DE,DEU,5
Franz Lebisch,AT,AUT,2
Franz M. Jansen,AT,AUT,2
Franz M. Jansen,DE,DEU,67
Franz M. Jansen,US,USA,14
Franz M. Melchers,BE,BEL,1
Franz M. Melchers,DE,DEU,2
Franz M. Melchers,IT,ITA,2
Franz M. Melchers,NL,NLD,4
Franz Marc,CH,CHE,4
Franz Marc,DE,DEU,284
Franz Marc,GB,GBR,2
Franz Marc,HU,HUN,7
Franz Marc,JP,JPN,9
Franz Marc,NL,NLD,36
Franz Marc,RU,RUS,1
Franz Martin Lünstroth,DE,DEU,2
Franz Martin Lünstroth,IT,ITA,2
Franz Metzner,AT,AUT,38
Franz Metzner,CZ,CZE,54
Franz Mueller-Muenster,NL,NLD,2
Franz Multerer,DE,DEU,3
Franz Multerer,NL,NLD,1
Franz Mutzenbecher,DE,DEU,4
Franz Naager,DE,DEU,6
Franz Nölken,DE,DEU,7
Franz Pimpl,DE,DEU,3
Franz Reinhardt,CZ,CZE,2
Franz Reinhardt,DE,DEU,22
Franz Richard Scholz,DE,DEU,2
Franz Ros,BE,BEL,2
Franz Roubaud,DE,DEU,9
Franz Roubaud,GB,GBR,1
Franz Roubaud,IT,ITA,2
Franz Sales Pernat,DE,DEU,6
Franz Schier,DE,DEU,6
Franz Schmid-Breitenbach,DE,DEU,3
Franz Schumann,DE,DEU,8
Franz Seghers,BE,BEL,2
Franz Seraph von Lenbach,DE,DEU,65
Franz Seraph von Lenbach,GB,GBR,14
Franz Seraph von Lenbach,HU,HUN,4
Franz Seraph von Lenbach,IT,ITA,2
Franz Seraph von Lenbach,US,USA,7
Franz Skarbina,AT,AUT,38
Franz Skarbina,DE,DEU,8
Franz Skarbina,FR,FRA,1
Franz Skarbina,GB,GBR,1
Franz Skarbina,NL,NLD,4
Franz Skarbina,US,USA,1
Franz Skopalik,CZ,CZE,6
Franz Stassen,NL,NLD,6
Franz Sturtzkopf,IT,ITA,2
Franz Susemihl,DE,DEU,4
Franz Theodor Aerni,IT,ITA,1
Franz Thiele,CZ,CZE,27
Franz Thiele,DE,DEU,3
Franz Trautsch,DE,DEU,1
Franz Van Montfort,BE,BEL,2
Franz Wacik,AT,AUT,82
Franz Wacik,CZ,CZE,16
Franz Wacik,DE,DEU,76
Franz Wagner,DE,DEU,3
Franz Weih,DE,DEU,2
Franz Wiegele,AT,AUT,20
Franz Wilhelm Maria Deutmann,HU,HUN,1
Franz Wilhelm Maria Deutmann,NL,NLD,57
Franz Windhager,AT,AUT,4
Franz Wolter,BE,BEL,4
Franz Wolter,DE,DEU,3
Franz Xaver Hoch,AT,AUT,4
Franz Xaver Hoch,DE,DEU,29
Franz Xaver Hoch,GB,GBR,4
Franz Xaver Hoch,HU,HUN,2
Franz Xaver Messerschmidt,AT,AUT,16
Franz Xaver Reiter,DE,DEU,6
Franz Xaver Simm,DE,DEU,9
Franz Xaver Simm,GB,GBR,1
Franz Xaver von Pausinger,GB,GBR,1
Franz de Geetere,BE,BEL,2
Franz de Paula Ferg,FR,FRA,1
Franz de Vadder,BE,BEL,4
Franz van Holder,BE,BEL,22
Franz van Holder,DE,DEU,5
Franz van Holder,GB,GBR,3
Franz van Holder,HU,HUN,4
Franz van Holder,IT,ITA,2
Franz von Defregger,DE,DEU,16
Franz von Defregger,GB,GBR,3
Franz von Defregger,IT,ITA,2
Franz von Stuck,AT,AUT,9
Franz von Stuck,BE,BEL,2
Franz von Stuck,DE,DEU,159
Franz von Stuck,GB,GBR,9
Franz von Stuck,HU,HUN,6
Franz von Stuck,IT,ITA,68
Franz von Stuck,US,USA,9
Franziska Bleicher,DE,DEU,9
Franziska Bleicher,IT,ITA,1
Franziska Esser-Reynier,AT,AUT,12
Franziska Esser-Reynier,DE,DEU,2
Franziska Esser-Reynier,NL,NLD,20
Franziska Weineck,AT,AUT,4
Franziska von Geiger-Weishaupt,DE,DEU,4
François Agnelli,FR,FRA,4
François Beauck,BE,BEL,34
François Bonvin,FR,FRA,7
François Bonvin,RU,RUS,5
François Boucher,DE,DEU,2
François Dehérain,FR,FRA,4
François Dumont,BE,BEL,2
François Flameng,BE,BEL,1
François Flameng,FR,FRA,4
François Flameng,HU,HUN,2
François Hubert Drouais,DE,DEU,1
François Joseph Clement Halkett,BE,BEL,8
François Joseph Guiguet,DE,DEU,3
François Joseph Guiguet,FR,FRA,5
François Joseph Guiguet,US,USA,2
François Lagrenée,RU,RUS,4
François Lamorinière,BE,BEL,6
François Lemoyne,DE,DEU,2
François Maréchal,IT,ITA,1
François Maurice Roganeau,US,USA,1
François Rerutkerwicz,IT,ITA,2
François Sarrahuja,FR,FRA,1
François Thévenot,FR,FRA,3
François Verheyden,BE,BEL,17
François Vernay,FR,FRA,6
François Vernay,RU,RUS,1
François de Gouy d'Arsy,FR,FRA,2
François de Marliave,BE,BEL,1
François de Marliave,FR,FRA,6
"François, Baron Gérard",RU,RUS,7
François-Joseph Heim,RU,RUS,1
François-Marius Berthet,BE,BEL,20
François-Victor Valtat,FR,FRA,3
François-Étienne Lahaye,FR,FRA,2
Frauke van der Hoef-van Rossem,NL,NLD,10
Fred Chambers,GB,GBR,14
Fred Dana Marsh,US,USA,2
Fred Green Carpenter,US,USA,1
Fred Hopf,AT,AUT,2
Fred Hopf,HU,HUN,2
Fred Leist,IT,ITA,2
Fred W. Weber,US,USA,4
Fred Wagner,US,USA,10
Fred Walker,HU,HUN,4
Freda Biddulph,GB,GBR,4
Freda Oxley,GB,GBR,4
Fredda MacDonald,FR,FRA,14
Fredda MacDonald,GB,GBR,8
Frederic Anatole Houbron,DE,DEU,3
Frederic Anatole Houbron,US,USA,1
Frederic Cayley Robinson,BE,BEL,2
Frederic Cayley Robinson,GB,GBR,12
Frederic Cayley Robinson,IT,ITA,18
Frederic Clay Bartlett,DE,DEU,1
Frederic Clay Bartlett,US,USA,3
Frederic Drésel,FR,FRA,2
Frederic Nunn,US,USA,1
Frederic Yates,GB,GBR,3
Frederica Amelia Hartshorne,GB,GBR,10
Frederick A. Demmler,US,USA,1
Frederick Ainsworth Bodger,GB,GBR,4
Frederick Ballard Williams,IT,ITA,2
Frederick Barnard,HU,HUN,2
Frederick Brown,GB,GBR,118
Frederick Carl Frieseke,DE,DEU,4
Frederick Carl Frieseke,FR,FRA,2
Frederick Carl Frieseke,HU,HUN,2
Frederick Carl Frieseke,IT,ITA,39
Frederick Carl Frieseke,US,USA,6
Frederick Carter,GB,GBR,10
Frederick Carter,IT,ITA,2
Frederick Charles Richards,IT,ITA,2
Frederick Charles Vipont Ede,FR,FRA,2
Frederick Colin Tilney,GB,GBR,6
Frederick Crane,US,USA,1
Frederick Engel,BE,BEL,1
Frederick Engel,NL,NLD,35
Frederick Etchells,FR,FRA,7
Frederick Etchells,GB,GBR,29
Frederick Francis Foottet,GB,GBR,14
Frederick Frary Fursman,US,USA,2
Frederick Gladstone Gray,US,USA,1
Frederick Hall,GB,GBR,10
Frederick Hall,IT,ITA,2
Frederick Heaviside,GB,GBR,8
Frederick Howard Michael,GB,GBR,6
Frederick James Aldridge,GB,GBR,6
Frederick James Hackman,GB,GBR,10
Frederick James Porter,GB,GBR,14
Frederick Judd Waugh,US,USA,5
Frederick Marriott,GB,GBR,6
Frederick Milner,US,USA,2
Frederick O`Neill Gallagher,GB,GBR,2
Frederick Paterson,GB,GBR,6
Frederick Porter Vinton,US,USA,1
Frederick Sandys,HU,HUN,4
Frederick Stratton,IT,ITA,6
Frederick T. Weber,DE,DEU,2
Frederick Vango Burridge,IT,ITA,8
Frederick Vango Burridge,NL,NLD,2
Frederick Victor Poole,GB,GBR,6
Frederick W. Kost,US,USA,1
Frederick Whitehead,GB,GBR,4
Frederick William Jackson,GB,GBR,8
Frederik Jacobus van Rossum du Chattel,BE,BEL,2
Frederik Jacobus van Rossum du Chattel,DE,DEU,6
Frederik Jacobus van Rossum du Chattel,HU,HUN,1
Frederik Jacobus van Rossum du Chattel,IT,ITA,4
Frederik Jacobus van Rossum du Chattel,NL,NLD,2
Frederika Henriëtte Broeksmit,GB,GBR,6
Frederika Henriëtte Broeksmit,NL,NLD,7
Fredrik Jonas Lucian Botfield Collett,AT,AUT,6
Fredrik Jonas Lucian Botfield Collett,IT,ITA,4
Fredrik Kolstø,GB,GBR,1
Fredrik Lagerström,DE,DEU,6
Fredrik Vilhelm Scholander,SE,SWE,6
Fredrik Wohlfart,SE,SWE,3
Frida Schioldborg,GB,GBR,1
Frida von Moellendorff,DE,DEU,1
Frieda Konstantin,AT,AUT,50
Frieda Konstantin,CZ,CZE,6
Frieda Konstantin,HU,HUN,68
Frieda Labriola Menshausen,IT,ITA,7
Frieda Salvendy,AT,AUT,2
Frieda Weinberg-Röhl,DE,DEU,4
Friederike Emilie August O'Connell,AT,AUT,3
Friederike von Koch,AT,AUT,18
Friederike von Koch,DE,DEU,8
Friedrich Ahlers-Hestermann,DE,DEU,12
Friedrich Ahlers-Hestermann,FR,FRA,2
Friedrich Ahlers-Hestermann,GB,GBR,2
Friedrich Attenhuber,DE,DEU,2
Friedrich August Herkendell,DE,DEU,1
Friedrich August Herkendell,NL,NLD,1
Friedrich August Weinzheimer,DE,DEU,106
Friedrich August Weinzheimer,US,USA,10
Friedrich August von Kaulbach,DE,DEU,9
Friedrich August von Kaulbach,GB,GBR,11
Friedrich August von Kaulbach,IT,ITA,2
Friedrich August von Kaulbach,US,USA,3
Friedrich Beck,AT,AUT,2
Friedrich Beck,HU,HUN,4
Friedrich Blau,DE,DEU,2
Friedrich Capelari,AT,AUT,2
Friedrich Delcroix,DE,DEU,6
Friedrich Eckenfelder,DE,DEU,10
Friedrich Eckenfelder,GB,GBR,1
Friedrich Eduard Meyerheim,DE,DEU,1
Friedrich Fehr,CH,CHE,1
Friedrich Fehr,DE,DEU,35
Friedrich Fehr,GB,GBR,2
Friedrich Fehr,US,USA,1
Friedrich Ferdinand Koch,BE,BEL,4
Friedrich Friedlaender,AT,AUT,1
Friedrich Geselschap,DE,DEU,16
Friedrich Gorne,GB,GBR,1
Friedrich Gornik,GB,GBR,2
Friedrich Hell,DE,DEU,18
Friedrich Heyser,DE,DEU,10
Friedrich Hörnlein,DE,DEU,1
Friedrich Kallmorgen,DE,DEU,16
Friedrich Kallmorgen,GB,GBR,1
Friedrich Kallmorgen,IT,ITA,2
Friedrich Kallmorgen,NL,NLD,7
Friedrich Kallmorgen,US,USA,1
Friedrich Klein-Chevalier,DE,DEU,8
Friedrich Klein-Chevalier,IT,ITA,5
Friedrich Klein-Chevalier,US,USA,1
Friedrich Knorr,DE,DEU,8
Friedrich Koch,AT,AUT,2
Friedrich König,AT,AUT,136
Friedrich König,DE,DEU,13
Friedrich König,GB,GBR,1
Friedrich Latendorf,DE,DEU,4
Friedrich Lissmann,DE,DEU,45
Friedrich Lissmann,GB,GBR,2
Friedrich Lissmann,IT,ITA,2
Friedrich Missfeldt,DE,DEU,5
Friedrich Missfeldt,GB,GBR,1
Friedrich Raupp,DE,DEU,3
Friedrich Rosenkranz,DE,DEU,13
Friedrich Rosenkranz,JP,JPN,3
Friedrich Rudolf Schwemmer,DE,DEU,2
Friedrich Schaper,DE,DEU,10
Friedrich Schaper,GB,GBR,2
Friedrich Schöne,DE,DEU,6
Friedrich Stahl,DE,DEU,7
Friedrich Stahl,GB,GBR,1
Friedrich Stahl,IT,ITA,1
Friedrich Von Schennis,DE,DEU,1
